cand_id,cand_name,spe_id,spe_nam,ele_type,can_office_state,can_office_dis,can_office,cand_pty_aff,exp_amo,exp_date,agg_amo,sup_opp,pur,pay,file_num,amndt_ind,tran_id,image_num,receipt_dat,fec_election_yr,prev_file_num,dissem_dt
"S0AL00230","TUBERVILLE, THOMAS","C00448696","SENATE CONSERVATIVES FUND","P","AL","00","S","REPUBLICAN PARTY","4.55","25-FEB-25","31552.45","S","IE- TUBERVILLE - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878659","N","ED9E4DEC959974C61B35","202502269753967005","26-FEB-25","2026","","25-FEB-25"
"S0AL00230","TUBERVILLE, THOMAS","C00448696","SENATE CONSERVATIVES FUND","P","AL","00","S","REPUBLICAN PARTY","25.41","25-FEB-25","31547.9","S","IE-TUBERVILLE-PRINTING","CANVA","1878659","N","E29D77CD06C2E44788E2","202502269753967003","26-FEB-25","2026","","24-FEB-25"
"S0AL00230","TUBERVILLE, THOMAS","C00448696","SENATE CONSERVATIVES FUND","P","AL","00","S","REPUBLICAN PARTY","40.7","18-FEB-25","23569.5","S","IE- TUBERVILLE - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878659","N","E8D3D11A74CCB489AA78","202502269753967002","26-FEB-25","2026","","18-FEB-25"
"S0AL00230","TUBERVILLE, THOMAS","C00448696","SENATE CONSERVATIVES FUND","P","AL","00","S","REPUBLICAN PARTY","8241.78","02-JAN-25","8241.78","S","IE-TUBERVILLE-DIRECT MAIL PRODUCTION","ALLEGIANCE DIRECT LLC","1868424","N","E97A19580274F4F6CAEF","202501309748173892","30-JAN-25","2026","","02-JAN-25"
"S0AL00230","TUBERVILLE, THOMAS","C00448696","SENATE CONSERVATIVES FUND","P","AL","00","S","REPUBLICAN PARTY","67","04-FEB-25","22757.78","S","IE- TUBERVILLE - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878659","N","E7E640D6F04D149F6B70","202502269753967000","26-FEB-25","2026","","04-FEB-25"
"S0AL00230","TUBERVILLE, THOMAS","C00448696","SENATE CONSERVATIVES FUND","P","AL","00","S","REPUBLICAN PARTY","74.6","11-FEB-25","23528.8","S","IE- TUBERVILLE - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878659","N","EEC7F402F52C8436EB3E","202502269753967001","26-FEB-25","2026","","11-FEB-25"
"S2OH00436","VANCE, J","C00448696","SENATE CONSERVATIVES FUND","P","OH","00","S","REPUBLICAN PARTY",".25","14-JAN-25",".25","S","IE- VANCE - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E4DF6B712B88E4700860","202501309748173896","30-JAN-25","2026","","14-JAN-25"
"P00009423","Harris, Kamala","C00825737","Siembra PAC","G","NC","00","P","DEMOCRATIC PARTY","20432.52","","126632.74","S","Non-Contribution Account: Phone Banking","Working Families Party PAC","1867562","N","500148799","202501299748058023","29-JAN-25","2026","","30-OCT-24"
"S6PA00217","Casey, Robert","C00724203","Somos PAC","G","PA","00","S","DEMOCRATIC PARTY","97624.99","","620384.95","S","Canvassing - Estimate","OTG Strategies","1864937","A1","500191456","202501229747708313","22-JAN-25","2026","1830961","15-OCT-24"
"S6PA00217","Casey, Robert","C00724203","Somos PAC","G","PA","00","S","DEMOCRATIC PARTY","75000","","620384.95","S","Canvassing - Estimate","Second Street Associates","1864937","A1","500191458","202501229747708318","22-JAN-25","2026","1830961","15-OCT-24"
"S4AZ00139","Gallego, Ruben","C00724203","Somos PAC","G","AZ","00","S","DEMOCRATIC PARTY","250000","","1082730","S","Canvassing - Estimate","Second Street Associates","1864937","A1","500191454","202501229747708317","22-JAN-25","2026","1830961","15-OCT-24"
"P00009423","Harris, Kamala","C00724203","Somos PAC","G","","00","P","DEMOCRATIC PARTY","250000","","9612908.58","S","Canvassing - Estimate","Second Street Associates","1864937","A1","500191453","202501229747708316","22-JAN-25","2026","1830961","15-OCT-24"
"P00009423","Harris, Kamala","C00724203","Somos PAC","G","","00","P","DEMOCRATIC PARTY","75000","","9612908.58","S","Canvassing - Estimate","Second Street Associates","1864937","A1","500191457","202501229747708317","22-JAN-25","2026","1830961","15-OCT-24"
"P00009423","Harris, Kamala","C00724203","Somos PAC","G","","00","P","DEMOCRATIC PARTY","200000","","9612908.58","S","Digital Advertising - Estimate","Priorities USA Action","1864937","A1","500191452","202501229747708316","22-JAN-25","2026","1830961","15-OCT-24"
"P00009423","Harris, Kamala","C00724203","Somos PAC","G","","00","P","DEMOCRATIC PARTY","145005.07","","9612908.58","S","Canvassing - Estimate","OTG Strategies","1864937","A1","500191468","202501229747708315","22-JAN-25","2026","1830961","15-OCT-24"
"P00009423","Harris, Kamala","C00724203","Somos PAC","G","","00","P","DEMOCRATIC PARTY","105125.76","","9612908.58","S","Canvassing - Estimate","OTG Strategies","1864937","A1","500191463","202501229747708314","22-JAN-25","2026","1830961","15-OCT-24"
"P00009423","Harris, Kamala","C00724203","Somos PAC","G","","00","P","DEMOCRATIC PARTY","97625","","9612908.58","S","Canvassing - Estimate","OTG Strategies","1864937","A1","500191455","202501229747708313","22-JAN-25","2026","1830961","15-OCT-24"
"S8NV00156","Rosen, Jacky","C00724203","Somos PAC","G","NV","00","S","DEMOCRATIC PARTY","145005.06","","1027190.37","S","Canvassing - Estimate","OTG Strategies","1864937","A1","500191469","202501229747708315","22-JAN-25","2026","1830961","15-OCT-24"
"S4MI00470","Slotkin, Elissa","C00724203","Somos PAC","G","MI","00","S","DEMOCRATIC PARTY","105125.75","","574798.75","S","Canvassing - Estimate","OTG Strategies","1864937","A1","500191464","202501229747708314","22-JAN-25","2026","1830961","15-OCT-24"
"P80001571","Trump, Donald","C00754051","WORKERS VOTE","G","US","00","P","REPUBLICAN PARTY","11913.54","25-OCT-25","4083597.15","O","Doorhangers for distribution starting 10/25/2024","PDQ Gill's Printing","1843345","N","B890768","202410269719660746","26-OCT-24","2026","","25-OCT-24"
"S4OH00192","Moreno, Bernie","C00865444","WinSenate","G","OH","00","S","REPUBLICAN PARTY","1000","","57893424","O","Media Production Costs","Left Hook","1866223","A1","500173115","202501279747797602","27-JAN-25","2026","1823580","10-OCT-24"
"S4MT00183","Sheehy, Tim","C00865444","WinSenate","G","MT","00","S","REPUBLICAN PARTY","17819.64","","15299934.77","O","Media Production Costs","Waterfront Strategies","1866223","A1","500173059","202501279747797602","27-JAN-25","2026","1823580","10-OCT-24"
