precinct,year,race,party,candidate,votes
210300-1,2024,Representative in the General Assembly 137th Legislative District,REP,JOE EMRICK,550
210300-1,2024,Northampton County Home Rule Charter Amendment,YES,YES,616
210300-1,2024,Northampton County Home Rule Charter Amendment,NO,NO,118
220100-1,2024,Presidential Electors,DEM,HARRIS / WALZ,615
220100-1,2024,Presidential Electors,REP,TRUMP / VANCE,750
220100-1,2024,Presidential Electors,LIB,OLIVER / TER MAAT,5
220100-1,2024,Presidential Electors,GRN,STEIN / WARE,9
220100-1,2024,United States Senator,DEM,ROBERT P CASEY JR,610
220100-1,2024,United States Senator,REP,DAVE MCCORMICK,694
220100-1,2024,United States Senator,LIB,JOHN C THOMAS,23
220100-1,2024,United States Senator,GRN,LEILA HAZOU,17
220100-1,2024,United States Senator,CST,MARTY SELKER,6
220100-1,2024,Attorney General,DEM,EUGENE DEPASQUALE,565
220100-1,2024,Attorney General,REP,DAVE SUNDAY,736
220100-1,2024,Attorney General,LIB,ROBERT COWBURN,13
220100-1,2024,Attorney General,GRN,RICHARD L WEISS,18
220100-1,2024,Attorney General,CST,JUSTIN L MAGILL,5
220100-1,2024,Attorney General,FWD,ERIC L SETTLE,2
220100-1,2024,Auditor General,DEM,MALCOLM KENYATTA,575
220100-1,2024,Auditor General,REP,TIM DEFOOR,727
220100-1,2024,Auditor General,LIB,REECE SMITH,21
220100-1,2024,Auditor General,ASP,ERIC K ANTON,1
220100-1,2024,Auditor General,CST,BOB GOODRICH,7
220100-1,2024,State Treasurer,DEM,ERIN MCCLELLAND,581
220100-1,2024,State Treasurer,REP,STACY GARRITY,718
220100-1,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,21
220100-1,2024,State Treasurer,CST,TROY BOWMAN,5
220100-1,2024,State Treasurer,FWD,CHRIS FOSTER,4
NORTHAMPTON 1ST WARD,2024,Representative in Congress District 7,DEM,SUSAN WILD,628
NORTHAMPTON 1ST WARD,2024,Representative in Congress District 7,REP,RYAN E MACKENZIE,719
NORTHAMPTON 1ST WARD,2024,Representative in the General Assembly 183rd Legislative District,DEM,JOE LENZI,504
NORTHAMPTON 1ST WARD,2024,Representative in the General Assembly 183rd Legislative District,REP,ZACH MAKO,829
NORTHAMPTON 1ST WARD,2024,Northampton County Home Rule Charter Amendment,,YES,879
NORTHAMPTON 1ST WARD,2024,Northampton County Home Rule Charter Amendment,,NO,149
NORTHAMPTON 2ND WARD,2024,Presidential Electors,DEM,HARRIS / WALZ,569
NORTHAMPTON 2ND WARD,2024,Presidential Electors,REP,TRUMP / VANCE,671
NORTHAMPTON 2ND WARD,2024,Presidential Electors,LIB,OLIVER / TER MAAT,4
NORTHAMPTON 2ND WARD,2024,Presidential Electors,GRN,STEIN / WARE,6
NORTHAMPTON 2ND WARD,2024,United States Senator,DEM,ROBERT P CASEY JR,561
NORTHAMPTON 2ND WARD,2024,United States Senator,REP,DAVE MCCORMICK,621
NORTHAMPTON 2ND WARD,2024,United States Senator,LIB,JOHN C THOMAS,17
NORTHAMPTON 2ND WARD,2024,United States Senator,GRN,LEILA HAZOU,14
NORTHAMPTON 2ND WARD,2024,United States Senator,CST,MARTY SELKER,4
NORTHAMPTON 2ND WARD,2024,Attorney General,DEM,EUGENE DEPASQUALE,516
NORTHAMPTON 2ND WARD,2024,Attorney General,REP,DAVE SUNDAY,639
NORTHAMPTON 2ND WARD,2024,Attorney General,LIB,ROBERT COWBURN,20
NORTHAMPTON 2ND WARD,2024,Attorney General,GRN,RICHARD L WEISS,17
NORTHAMPTON 2ND WARD,2024,Attorney General,CST,JUSTIN L MAGILL,3
NORTHAMPTON 2ND WARD,2024,Attorney General,FWD,ERIC L SETTLE,3
NORTHAMPTON 2ND WARD,2024,Auditor General,DEM,MALCOLM KENYATTA,542
NORTHAMPTON 2ND WARD,2024,Auditor General,REP,TIM DEFOOR,620
NORTHAMPTON 2ND WARD,2024,Auditor General,LIB,REECE SMITH,22
NORTHAMPTON 2ND WARD,2024,Auditor General,ASP,ERIC K ANTON,6
NORTHAMPTON 2ND WARD,2024,Auditor General,CST,BOB GOODRICH,5
NORTHAMPTON 2ND WARD,2024,State Treasurer,DEM,ERIN MCCLELLAND,531
NORTHAMPTON 2ND WARD,2024,State Treasurer,REP,STACY GARRITY,623
NORTHAMPTON 2ND WARD,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,25
NORTHAMPTON 2ND WARD,2024,State Treasurer,CST,TROY BOWMAN,6
NORTHAMPTON 2ND WARD,2024,State Treasurer,FWD,CHRIS FOSTER,5
NORTHAMPTON 2ND WARD,2024,Representative in Congress District 7,DEM,SUSAN WILD,588
NORTHAMPTON 2ND WARD,2024,Representative in Congress District 7,REP,RYAN E MACKENZIE,628
NORTHAMPTON 2ND WARD,2024,Representative in the General Assembly 183rd Legislative District,DEM,JOE LENZI,460
NORTHAMPTON 2ND WARD,2024,Representative in the General Assembly 183rd Legislative District,REP,ZACH MAKO,739
NORTHAMPTON 2ND WARD,2024,Northampton County Home Rule Charter Amendment,,YES,791
NORTHAMPTON 2ND WARD,2024,Northampton County Home Rule Charter Amendment,,NO,140
NORTHAMPTON 3RD WARD,2024,Presidential Electors,DEM,HARRIS / WALZ,1104
NORTHAMPTON 3RD WARD,2024,Presidential Electors,REP,TRUMP / VANCE,1400
NORTHAMPTON 3RD WARD,2024,Presidential Electors,LIB,OLIVER / TER MAAT,11
NORTHAMPTON 3RD WARD,2024,Presidential Electors,GRN,STEIN / WARE,11
220300-1 NORTHAMPTON 3RD WARD,2024,United States Senator,DEM,ROBERT P CASEY JR,1090
220300-1 NORTHAMPTON 3RD WARD,2024,United States Senator,REP,DAVE MCCORMICK,1330
220300-1 NORTHAMPTON 3RD WARD,2024,United States Senator,LIB,JOHN C THOMAS,22
220300-1 NORTHAMPTON 3RD WARD,2024,United States Senator,GRN,LEILA HAZOU,16
220300-1 NORTHAMPTON 3RD WARD,2024,United States Senator,CST,MARTY SELKER,9
220300-1 NORTHAMPTON 3RD WARD,2024,Attorney General,DEM,EUGENE DEPASQUALE,1022
220300-1 NORTHAMPTON 3RD WARD,2024,Attorney General,REP,DAVE SUNDAY,1354
220300-1 NORTHAMPTON 3RD WARD,2024,Attorney General,LIB,ROBERT COWBURN,26
220300-1 NORTHAMPTON 3RD WARD,2024,Attorney General,GRN,RICHARD L WEISS,22
220300-1 NORTHAMPTON 3RD WARD,2024,Attorney General,CST,JUSTIN L MAGILL,6
220300-1 NORTHAMPTON 3RD WARD,2024,Attorney General,FWD,ERIC L SETTLE,3
220300-1 NORTHAMPTON 3RD WARD,2024,Auditor General,DEM,MALCOLM KENYATTA,1028
220300-1 NORTHAMPTON 3RD WARD,2024,Auditor General,REP,TIM DEFOOR,1341
220300-1 NORTHAMPTON 3RD WARD,2024,Auditor General,LIB,REECE SMITH,34
220300-1 NORTHAMPTON 3RD WARD,2024,Auditor General,ASP,ERIC K ANTON,5
220300-1 NORTHAMPTON 3RD WARD,2024,Auditor General,CST,BOB GOODRICH,10
220300-1 NORTHAMPTON 3RD WARD,2024,State Treasurer,DEM,ERIN MCCLELLAND,1016
220300-1 NORTHAMPTON 3RD WARD,2024,State Treasurer,REP,STACY GARRITY,1369
220300-1 NORTHAMPTON 3RD WARD,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,31
220300-1 NORTHAMPTON 3RD WARD,2024,State Treasurer,CST,TROY BOWMAN,4
220300-1 NORTHAMPTON 3RD WARD,2024,State Treasurer,FWD,CHRIS FOSTER,3
220300-1 NORTHAMPTON 3RD WARD,2024,Representative in Congress - District 7,DEM,SUSAN WILD,1120
220300-1 NORTHAMPTON 3RD WARD,2024,Representative in Congress - District 7,REP,RYAN E MACKENZIE,1352
220300-1 NORTHAMPTON 3RD WARD,2024,Representative in the General Assembly 183rd Legislative District,DEM,JOE LENZI,930
220300-1 NORTHAMPTON 3RD WARD,2024,Representative in the General Assembly 183rd Legislative District,REP,ZACH MAKO,1509
220300-1 NORTHAMPTON 3RD WARD,2024,Northampton County Home Rule Charter Amendment,N/A,YES,1602
220300-1 NORTHAMPTON 3RD WARD,2024,Northampton County Home Rule Charter Amendment,N/A,NO,274
220400-1 NORTHAMPTON 4TH WARD,2024,Presidential Electors,DEM,HARRIS / WALZ,231
220400-1 NORTHAMPTON 4TH WARD,2024,Presidential Electors,REP,TRUMP / VANCE,350
220400-1 NORTHAMPTON 4TH WARD,2024,Presidential Electors,LIB,OLIVER / TER MAAT,1
220400-1 NORTHAMPTON 4TH WARD,2024,Presidential Electors,GRN,STEIN / WARE,2
220400-1 NORTHAMPTON 4TH WARD,2024,United States Senator,DEM,ROBERT P CASEY JR,222
220400-1 NORTHAMPTON 4TH WARD,2024,United States Senator,REP,DAVE MCCORMICK,320
220400-1 NORTHAMPTON 4TH WARD,2024,United States Senator,LIB,JOHN C THOMAS,11
220400-1 NORTHAMPTON 4TH WARD,2024,United States Senator,GRN,LEILA HAZOU,7
220400-1 NORTHAMPTON 4TH WARD,2024,United States Senator,CST,MARTY SELKER,0
220400-1 NORTHAMPTON 4TH WARD,2024,Attorney General,DEM,EUGENE DEPASQUALE,208
220400-1 NORTHAMPTON 4TH WARD,2024,Attorney General,REP,DAVE SUNDAY,329
220400-1 NORTHAMPTON 4TH WARD,2024,Attorney General,LIB,ROBERT COWBURN,7
220400-1 NORTHAMPTON 4TH WARD,2024,Attorney General,GRN,RICHARD L WEISS,8
220400-1 NORTHAMPTON 4TH WARD,2024,Attorney General,CST,JUSTIN L MAGILL,2
220400-1 NORTHAMPTON 4TH WARD,2024,Attorney General,FWD,ERIC L SETTLE,0
220400-1 NORTHAMPTON 4TH WARD,2024,Auditor General,DEM,MALCOLM KENYATTA,215
220400-1 NORTHAMPTON 4TH WARD,2024,Auditor General,REP,TIM DEFOOR,319
220400-1 NORTHAMPTON 4TH WARD,2024,Auditor General,LIB,REECE SMITH,13
220400-1 NORTHAMPTON 4TH WARD,2024,Auditor General,ASP,ERIC K ANTON,2
220400-1 NORTHAMPTON 4TH WARD,2024,Auditor General,CST,BOB GOODRICH,1
220400-1 NORTHAMPTON 4TH WARD,2024,State Treasurer,DEM,ERIN MCCLELLAND,215
220400-1 NORTHAMPTON 4TH WARD,2024,State Treasurer,REP,STACY GARRITY,321
220400-1 NORTHAMPTON 4TH WARD,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,12
220400-1 NORTHAMPTON 4TH WARD,2024,State Treasurer,CST,TROY BOWMAN,2
220400-1 NORTHAMPTON 4TH WARD,2024,State Treasurer,FWD,CHRIS FOSTER,1
220400-1 Northampton 4th Ward,2024,Representative in Congress District 7,DEM,Susan Wild,237
220400-1 Northampton 4th Ward,2024,Representative in Congress District 7,REP,Ryan E Mackenzie,324
220400-1 Northampton 4th Ward,2024,Representative in the General Assembly 183rd Legislative District,DEM,Joe Lenzi,195
220400-1 Northampton 4th Ward,2024,Representative in the General Assembly 183rd Legislative District,REP,Zach Mako,358
220400-1 Northampton 4th Ward,2024,Northampton County Home Rule Charter Amendment,,YES,339
220400-1 Northampton 4th Ward,2024,Northampton County Home Rule Charter Amendment,NO,,60
230100-1 North Catasauqua 1,2024,Presidential Electors,DEM,Harris / Walz,216
230100-1 North Catasauqua 1,2024,Presidential Electors,REP,Trump / Vance,293
230100-1 North Catasauqua 1,2024,Presidential Electors,LIB,Oliver / Ter Maat,2
230100-1 North Catasauqua 1,2024,Presidential Electors,GRN,Stein / Ware,4
230100-1 North Catasauqua 1,2024,United States Senator,DEM,Robert P Casey Jr,214
230100-1 North Catasauqua 1,2024,United States Senator,REP,Dave McCormick,274
230100-1 North Catasauqua 1,2024,United States Senator,LIB,John C Thomas,6
230100-1 North Catasauqua 1,2024,United States Senator,GRN,Leila Hazou,7
230100-1 North Catasauqua 1,2024,United States Senator,CST,Marty Selker,3
230100-1 North Catasauqua 1,2024,Attorney General,DEM,Eugene DePasquale,210
230100-1 North Catasauqua 1,2024,Attorney General,REP,Dave Sunday,274
230100-1 North Catasauqua 1,2024,Attorney General,LIB,Robert Cowburn,5
230100-1 North Catasauqua 1,2024,Attorney General,GRN,Richard L Weiss,1
230100-1 North Catasauqua 1,2024,Attorney General,CST,Justin L Magill,2
230100-1 North Catasauqua 1,2024,Attorney General,FWD,Eric L Settle,3
230100-1 North Catasauqua 1,2024,Auditor General,DEM,Malcolm Kenyatta,203
230100-1 North Catasauqua 1,2024,Auditor General,REP,Tim DeFoor,274
230100-1 North Catasauqua 1,2024,Auditor General,LIB,Reece Smith,11
230100-1 North Catasauqua 1,2024,Auditor General,ASP,Eric K Anton,0
230100-1 North Catasauqua 1,2024,Auditor General,CST,Bob Goodrich,1
230100-1 North Catasauqua 1,2024,State Treasurer,DEM,Erin McClelland,209
230100-1 North Catasauqua 1,2024,State Treasurer,REP,Stacy Garrity,278
230100-1 North Catasauqua 1,2024,State Treasurer,LIB,Nickolas Ciesielski,3
230100-1 North Catasauqua 1,2024,State Treasurer,CST,Troy Bowman,0
230100-1 North Catasauqua 1,2024,State Treasurer,FWD,Chris Foster,3
230100-1 North Catasauqua 1,2024,Representative in Congress District 7,DEM,Susan Wild,222
230100-1 North Catasauqua 1,2024,Representative in Congress District 7,REP,Ryan E Mackenzie,276
230100-1 North Catasauqua 1,2024,Representative in the General Assembly 183rd Legislative District,DEM,Joe Lenzi,186
230100-1 North Catasauqua 1,2024,Representative in the General Assembly 183rd Legislative District,REP,Zach Mako,299
230100-1 North Catasauqua 1,2024,Northampton County Home Rule Charter Amendment,YES,,297
230100-1 North Catasauqua 1,2024,Northampton County Home Rule Charter Amendment,NO,,63
230200-1 North Catasauqua 2,2024,Presidential Electors,DEM,Harris / Walz,626
230200-1 North Catasauqua 2,2024,Presidential Electors,REP,Trump / Vance,640
230200-1 North Catasauqua 2,2024,Presidential Electors,LIB,Oliver / Ter Maat,9
230200-1 North Catasauqua 2,2024,Presidential Electors,GRN,Stein / Ware,4
230200-1 North Catasauqua 2,2024,Presidential Electors,,Write-In Totals,2
230200-1 NORTH CATASAUQUA 2,2024,United States Senator,DEM,ROBERT P CASEY JR,606
230200-1 NORTH CATASAUQUA 2,2024,United States Senator,REP,DAVE MCCORMICK,615
230200-1 NORTH CATASAUQUA 2,2024,United States Senator,LIB,JOHN C THOMAS,15
230200-1 NORTH CATASAUQUA 2,2024,United States Senator,GRN,LEILA HAZOU,7
230200-1 NORTH CATASAUQUA 2,2024,United States Senator,CST,MARTY SELKER,1
230200-1 NORTH CATASAUQUA 2,2024,Attorney General,DEM,EUGENE DEPASQUALE,565
230200-1 NORTH CATASAUQUA 2,2024,Attorney General,REP,DAVE SUNDAY,635
230200-1 NORTH CATASAUQUA 2,2024,Attorney General,LIB,ROBERT COWBURN,11
230200-1 NORTH CATASAUQUA 2,2024,Attorney General,GRN,RICHARD L WEISS,8
230200-1 NORTH CATASAUQUA 2,2024,Attorney General,CST,JUSTIN L MAGILL,4
230200-1 NORTH CATASAUQUA 2,2024,Attorney General,FWD,ERIC L SETTLE,2
230200-1 NORTH CATASAUQUA 2,2024,Auditor General,DEM,MALCOLM KENYATTA,563
230200-1 NORTH CATASAUQUA 2,2024,Auditor General,REP,TIM DEFOOR,623
230200-1 NORTH CATASAUQUA 2,2024,Auditor General,LIB,REECE SMITH,16
230200-1 NORTH CATASAUQUA 2,2024,Auditor General,ASP,ERIC K ANTON,2
230200-1 NORTH CATASAUQUA 2,2024,Auditor General,CST,BOB GOODRICH,6
230200-1 NORTH CATASAUQUA 2,2024,State Treasurer,DEM,ERIN MCCLELLAND,571
230200-1 NORTH CATASAUQUA 2,2024,State Treasurer,REP,STACY GARRITY,617
230200-1 NORTH CATASAUQUA 2,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,16
230200-1 NORTH CATASAUQUA 2,2024,State Treasurer,CST,TROY BOWMAN,3
230200-1 NORTH CATASAUQUA 2,2024,State Treasurer,FWD,CHRIS FOSTER,6
230200-1 NORTH CATASAUQUA 2,2024,Representative in Congress District 7,DEM,SUSAN WILD,625
230200-1 NORTH CATASAUQUA 2,2024,Representative in Congress District 7,REP,RYAN E MACKENZIE,613
230200-1 NORTH CATASAUQUA 2,2024,Representative in the General Assembly 183rd Legislative District,DEM,JOE LENZI,540
230200-1 NORTH CATASAUQUA 2,2024,Representative in the General Assembly 183rd Legislative District,REP,ZACH MAKO,677
230200-1 NORTH CATASAUQUA 2,2024,Northampton County Home Rule Charter Amendment,,YES,733
230200-1 NORTH CATASAUQUA 2,2024,Northampton County Home Rule Charter Amendment,,NO,163
240001-1 PALMER EASTERN,2024,Presidential Electors,DEM,HARRIS / WALZ,1328
240001-1 PALMER EASTERN,2024,Presidential Electors,REP,TRUMP / VANCE,1164
240001-1 PALMER EASTERN,2024,Presidential Electors,LIB,OLIVER / TER MAAT,13
240001-1 PALMER EASTERN,2024,Presidential Electors,GRN,STEIN / WARE,13
240001-1 PALMER EASTERN,2024,United States Senator,DEM,ROBERT P CASEY JR,1297
240001-1 PALMER EASTERN,2024,United States Senator,REP,DAVE MCCORMICK,1054
240001-1 PALMER EASTERN,2024,United States Senator,LIB,JOHN C THOMAS,45
240001-1 PALMER EASTERN,2024,United States Senator,GRN,LEILA HAZOU,28
240001-1 PALMER EASTERN,2024,United States Senator,CST,MARTY SELKER,7
240001-1 PALMER EASTERN,2024,Attorney General,DEM,EUGENE DEPASQUALE,1224
240001-1 PALMER EASTERN,2024,Attorney General,REP,DAVE SUNDAY,1093
240001-1 PALMER EASTERN,2024,Attorney General,LIB,ROBERT COWBURN,35
240001-1 PALMER EASTERN,2024,Attorney General,GRN,RICHARD L WEISS,24
240001-1 PALMER EASTERN,2024,Attorney General,CST,JUSTIN L MAGILL,8
240001-1 PALMER EASTERN,2024,Attorney General,FWD,ERIC L SETTLE,8
240001-1 PALMER EASTERN,2024,Auditor General,DEM,MALCOLM KENYATTA,1243
240001-1 PALMER EASTERN,2024,Auditor General,REP,TIM DEFOOR,1081
240001-1 PALMER EASTERN,2024,Auditor General,LIB,REECE SMITH,40
240001-1 PALMER EASTERN,2024,Auditor General,ASP,ERIC K ANTON,9
240001-1 PALMER EASTERN,2024,Auditor General,CST,BOB GOODRICH,10
240001-1 PALMER EASTERN,2024,State Treasurer,DEM,ERIN MCCLELLAND,1245
240001-1 PALMER EASTERN,2024,State Treasurer,REP,STACY GARRITY,1088
240001-1 PALMER EASTERN,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,40
240001-1 PALMER EASTERN,2024,State Treasurer,CST,TROY BOWMAN,6
240001-1 PALMER EASTERN,2024,State Treasurer,FWD,CHRIS FOSTER,7
PALMER EASTERN,2024,Representative in Congress District 7,DEM,SUSAN WILD,1321
PALMER EASTERN,2024,Representative in Congress District 7,REP,RYAN E. MACKENZIE,1098
PALMER EASTERN,2024,Representative in the General Assembly 136th Legislative District,DEM,ROBERT FREEMAN,1545
PALMER EASTERN,2024,Northampton County Home Rule Charter Amendment,N/A,YES,1521
PALMER EASTERN,2024,Northampton County Home Rule Charter Amendment,N/A,NO,237
PALMER MIDDLE #1,2024,Presidential Electors,DEM,HARRIS/WALZ,572
PALMER MIDDLE #1,2024,Presidential Electors,REP,TRUMP/VANCE,732
PALMER MIDDLE #1,2024,Presidential Electors,LIB,OLIVER/TER MAAT,5
PALMER MIDDLE #1,2024,Presidential Electors,GRN,STEIN/WARE,8
PALMER MIDDLE #1,2024,United States Senator,DEM,ROBERT P. CASEY JR.,583
PALMER MIDDLE #1,2024,United States Senator,REP,DAVE MCCORMICK,671
PALMER MIDDLE #1,2024,United States Senator,LIB,JOHN C. THOMAS,25
PALMER MIDDLE #1,2024,United States Senator,GRN,LEILA HAZOU,9
PALMER MIDDLE #1,2024,United States Senator,CST,MARTY SELKER,5
PALMER MIDDLE #1,2024,Attorney General,DEM,EUGENE DEPASQUALE,546
PALMER MIDDLE #1,2024,Attorney General,REP,DAVE SUNDAY,704
PALMER MIDDLE #1,2024,Attorney General,LIB,ROBERT COWBURN,8
PALMER MIDDLE #1,2024,Attorney General,GRN,RICHARD L WEISS,11
PALMER MIDDLE #1,2024,Attorney General,CST,JUSTIN L. MAGILL,6
PALMER MIDDLE #1,2024,Attorney General,FWD,ERIC L SETTLE,2
PALMER MIDDLE #1,2024,Auditor General,DEM,MALCOLM KENYATTA,555
PALMER MIDDLE #1,2024,Auditor General,REP,TIM DEFOOR,690
PALMER MIDDLE #1,2024,Auditor General,LIB,REECE SMITH,16
PALMER MIDDLE #1,2024,Auditor General,ASP,ERIC K ANTON,1
PALMER MIDDLE #1,2024,State Treasurer,DEM,ERIN MCCLELLAND,533
PALMER MIDDLE #1,2024,State Treasurer,REP,STACY GARRITY,706
PALMER MIDDLE #1,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,19
PALMER MIDDLE #1,2024,State Treasurer,CST,TROY BOWMAN,5
PALMER MIDDLE #1,2024,State Treasurer,FWD,CHRIS FOSTER,5
PALMER MIDDLE #1,2024,Representative in Congress District 7,DEM,SUSAN WILD,600
PALMER MIDDLE #1,2024,Representative in Congress District 7,REP,RYAN E. MACKENZIE,681
PALMER MIDDLE #1,2024,Representative in the General Assembly 137th Legislative District,DEM,ANNA THOMAS,530
PALMER MIDDLE #1,2024,Representative in the General Assembly 137th Legislative District,REP,JOE EMRICK,748
PALMER MIDDLE #1,2024,Northampton County Home Rule Charter Amendment,N/A,YES,868
PALMER MIDDLE #1,2024,Northampton County Home Rule Charter Amendment,N/A,NO,139
PALMER MIDDLE #2,2024,Presidential Electors,DEM,HARRIS/WALZ,820
PALMER MIDDLE #2,2024,Presidential Electors,REP,TRUMP/VANCE,838
PALMER MIDDLE #2,2024,Presidential Electors,LIB,OLIVER/TER MAAT,13
PALMER MIDDLE #2,2024,Presidential Electors,GRN,STEIN/WARE,5
240003-1 PALMER MIDDLE #2,2024,United States Senator,DEM,ROBERT P CASEY JR,815
240003-1 PALMER MIDDLE #2,2024,United States Senator,REP,DAVE MCCORMICK,788
240003-1 PALMER MIDDLE #2,2024,United States Senator,LIB,JOHN C THOMAS,11
240003-1 PALMER MIDDLE #2,2024,United States Senator,GRN,LEILA HAZOU,12
240003-1 PALMER MIDDLE #2,2024,United States Senator,CST,MARTY SELKER,7
240003-1 PALMER MIDDLE #2,2024,Attorney General,DEM,EUGENE DEPASQUALE,754
240003-1 PALMER MIDDLE #2,2024,Attorney General,REP,DAVE SUNDAY,806
240003-1 PALMER MIDDLE #2,2024,Attorney General,LIB,ROBERT COWBURN,17
240003-1 PALMER MIDDLE #2,2024,Attorney General,GRN,RICHARD L WEISS,7
240003-1 PALMER MIDDLE #2,2024,Attorney General,CST,JUSTIN L MAGILL,3
240003-1 PALMER MIDDLE #2,2024,Attorney General,FWD,ERIC L SETTLE,5
240003-1 PALMER MIDDLE #2,2024,Auditor General,DEM,MALCOLM KENYATTA,766
240003-1 PALMER MIDDLE #2,2024,Auditor General,REP,TIM DEFOOR,795
240003-1 PALMER MIDDLE #2,2024,Auditor General,LIB,REECE SMITH,13
240003-1 PALMER MIDDLE #2,2024,Auditor General,ASP,ERIC K ANTON,5
240003-1 PALMER MIDDLE #2,2024,Auditor General,CST,BOB GOODRICH,10
240003-1 PALMER MIDDLE #2,2024,State Treasurer,DEM,ERIN MCCLELLAND,746
240003-1 PALMER MIDDLE #2,2024,State Treasurer,REP,STACY GARRITY,814
240003-1 PALMER MIDDLE #2,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,13
240003-1 PALMER MIDDLE #2,2024,State Treasurer,CST,TROY BOWMAN,9
240003-1 PALMER MIDDLE #2,2024,State Treasurer,FWD,CHRIS FOSTER,7
240003-1 PALMER MIDDLE #2,2024,Representative in Congress District 7,DEM,SUSAN WILD,824
240003-1 PALMER MIDDLE #2,2024,Representative in Congress District 7,REP,RYAN E MACKENZIE,795
240003-1 PALMER MIDDLE #2,2024,Representative in Congress District 7,Write-In,Write-In Totals,6
240003-1 PALMER MIDDLE #2,2024,Representative in the General Assembly 137th Legislative District,DEM,ANNA THOMAS,757
240003-1 PALMER MIDDLE #2,2024,Representative in the General Assembly 137th Legislative District,REP,JOE EMRICK,856
240003-1 PALMER MIDDLE #2,2024,Northampton County Home Rule Charter Amendment,YES,YES,1008
240003-1 PALMER MIDDLE #2,2024,Northampton County Home Rule Charter Amendment,NO,NO,192
240004-1 PALMER UPPER EASTERN,2024,Presidential Electors,DEM,HARRIS / WALZ,1182
240004-1 PALMER UPPER EASTERN,2024,Presidential Electors,REP,TRUMP / VANCE,1371
240004-1 PALMER UPPER EASTERN,2024,Presidential Electors,LIB,OLIVER / TER MAAT,11
240004-1 PALMER UPPER EASTERN,2024,Presidential Electors,GRN,STEIN / WARE,10
240004-1 PALMER UPPER EASTERN,2024,Presidential Electors,Write-In,Write-In Totals,6
240004-1 PALMER UPPER EASTERN,2024,United States Senator,DEM,ROBERT P CASEY JR,1157
240004-1 PALMER UPPER EASTERN,2024,United States Senator,REP,DAVE MCCORMICK,1328
240004-1 PALMER UPPER EASTERN,2024,United States Senator,LIB,JOHN C THOMAS,31
240004-1 PALMER UPPER EASTERN,2024,United States Senator,GRN,LEILA HAZOU,16
240004-1 PALMER UPPER EASTERN,2024,United States Senator,CST,MARTY SELKER,2
240004-1 PALMER UPPER EASTERN,2024,United States Senator,Write-In,Write-In Totals,2
240004-1 PALMER UPPER EASTERN,2024,Attorney General,DEM,EUGENE DEPASQUALE,1089
240004-1 PALMER UPPER EASTERN,2024,Attorney General,REP,DAVE SUNDAY,1353
240004-1 PALMER UPPER EASTERN,2024,Attorney General,LIB,ROBERT COWBURN,26
240004-1 PALMER UPPER EASTERN,2024,Attorney General,GRN,RICHARD L WEISS,18
240004-1 PALMER UPPER EASTERN,2024,Attorney General,CST,JUSTIN L MAGILL,6
240004-1 PALMER UPPER EASTERN,2024,Attorney General,FWD,ERIC L SETTLE,8
240004-1 PALMER UPPER EASTERN,2024,Attorney General,Write-In,Write-In Totals,1
240004-1 PALMER UPPER EASTERN,2024,Auditor General,DEM,MALCOLM KENYATTA,1086
240004-1 PALMER UPPER EASTERN,2024,Auditor General,REP,TIM DEFOOR,1367
240004-1 PALMER UPPER EASTERN,2024,Auditor General,LIB,REECE SMITH,34
240004-1 PALMER UPPER EASTERN,2024,Auditor General,ASP,ERIC K ANTON,4
240004-1 PALMER UPPER EASTERN,2024,Auditor General,CST,BOB GOODRICH,8
240004-1 PALMER UPPER EASTERN,2024,Auditor General,Write-In,Write-In Totals,1
240004-1 PALMER UPPER EASTERN,2024,State Treasurer,DEM,ERIN MCCLELLAND,1077
240004-1 PALMER UPPER EASTERN,2024,State Treasurer,REP,STACY GARRITY,1371
240004-1 PALMER UPPER EASTERN,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,37
240004-1 PALMER UPPER EASTERN,2024,State Treasurer,CST,TROY BOWMAN,7
240004-1 PALMER UPPER EASTERN,2024,State Treasurer,FWD,CHRIS FOSTER,6
240004-1 PALMER UPPER EASTERN,2024,State Treasurer,Write-In,Write-In Totals,1
240004-1 PALMER UPPER EASTERN,2024,Representative in Congress District 7,DEM,SUSAN WILD,1193
240004-1 PALMER UPPER EASTERN,2024,Representative in Congress District 7,REP,RYAN E MACKENZIE,1334
240004-1 PALMER UPPER EASTERN,2024,Representative in the General Assembly 137th Legislative District,DEM,ANNA THOMAS,1140
240004-1 PALMER UPPER EASTERN,2024,Representative in the General Assembly 137th Legislative District,REP,JOE EMRICK,1357
240004-1 PALMER UPPER EASTERN,2024,Northampton County Home Rule Charter Amendment,YES/NO,YES,1746
240004-1 PALMER UPPER EASTERN,2024,Northampton County Home Rule Charter Amendment,YES/NO,NO,251
240005-1 PALMER UPPER WESTERN,2024,Presidential Electors,DEM,HARRIS / WALZ,1892
